GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Api Client WebFlux Spring Boot Autoconfiguration,org.bremersee.apiclient.webflux.spring.boot.autoconfigure,ReactiveErrorHandlerAutoConfiguration,0,22,0,0,0,8,0,4,0,4
Api Client WebFlux Spring Boot Autoconfiguration,org.bremersee.apiclient.webflux.spring.boot.autoconfigure,ReactiveApiClientAutoConfiguration,0,213,0,0,0,59,0,17,0,17
